,user.id,create_at,text,Movie
425714,15203860,3/1/17,@BBCWorld @BBCNews I always thought the yellow LEGO ppl were raceless/could represent ppl of any race. Guess this means theyre all white? :/,The Lego Batman Movie (2017)
431232,263447355,2/27/17,"Sorry it's not more, I'm a broke high school student! I'm still glad to say that you were my first campaign contribution! @KateWGallego https://t.co/fibpBKY76T",The Lego Batman Movie (2017)
425908,415984086,2/26/17,@MeTV sorry @Svengoolie is still on not #batman,The Lego Batman Movie (2017)
429834,19379984,2/26/17,The laser looks like the Death Star is sneezing out a giant booger @ LEGOLAND California https://t.co/91zaFLqxkb,The Lego Batman Movie (2017)
431292,1208940997,3/1/17,"It is not who I am underneath, but what I do that defines me."" - Batman (Underneath, I'm Panda Batman.) https://t.co/KtQV0l3scS",The Lego Batman Movie (2017)
425200,575455766,2/27/17,"Wow, #BenAffleck is still pretty jacked from #Batman #Oscars https://t.co/gkbjjLH7qF",The Lego Batman Movie (2017)
426667,7.90E+17,3/1/17,Trump Tower- all legos are different shades of gold #RejectedLegoMinifigures,The Lego Batman Movie (2017)
423857,47701569,2/27/17,"Watching the Lego Movie in 3D (@ Cin�polis Pico Rivera in Pico Rivera, CA) https://t.co/UXl5eFj2d0",The Lego Batman Movie (2017)
424389,609376676,3/1/17,"Like seriously, whoever ate my Veggie Straws in studio, I hope you step on 900 Legos today.",The Lego Batman Movie (2017)
426926,2273461232,2/24/17,#ThankYouNotesToCelebs thanks to @daxshepard1 & @IMKristenBell for giving me & Mr. B epic #couplegoals https://t.co/64thHoESz7,The Lego Batman Movie (2017)
424292,3186874614,2/27/17,Globalization of slaves genocide and extinction all the functions of civilization =�<�=z<�<� @ChicanoBatman,The Lego Batman Movie (2017)
431256,133547642,2/28/17,"Batman v Superman: Dong of Justice
#DickFlicks @midnight",The Lego Batman Movie (2017)
426732,760883833,2/24/17,"EUR/USD Patterns

BATMAN
Needle
needle
needle
ADOBE ROBOT

DROPS",The Lego Batman Movie (2017)
425732,242634692,2/28/17,"� LEGO is making a Women of NASA set

https://t.co/M29tOU6mva",The Lego Batman Movie (2017)
428135,2931635832,3/2/17,https://t.co/NalXd2H2d2. Batman,The Lego Batman Movie (2017)
424393,2907721738,3/1/17,#RejectedLegoMinifigures double penatration,The Lego Batman Movie (2017)
431246,1898069832,2/28/17,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/WD0s3Q2vEg #LEGO #Retail #Hiring https://t.co/vN1wcKzUgP",The Lego Batman Movie (2017)
431363,88296327,2/28/17,I'm #currentlywatching : #TheBatman on @netflix : #Batman #TheJoker #Catwoman #NetflixAndChill #Firefly #SelinaKyle #GothamCity #Gotham https://t.co/1qZJhmsIuj,The Lego Batman Movie (2017)
429672,51674513,2/25/17,"@batman8771 Shoot us an email with your device type and OS, Rock. Thanks! Help@DKPittsburghSports.com",The Lego Batman Movie (2017)
424494,7.45E+17,2/25/17,Don jr + Erik are building the wall in the oval office with Lego blocks when they finish that the airports are next https://t.co/Zr2g4LGMsH,The Lego Batman Movie (2017)
428586,4855971453,3/2/17,"@Socratobes @nitsugalego There are a lot of problems with this. You assume I live alone and in no community, for starters.",The Lego Batman Movie (2017)
425536,39400270,2/25/17,#Mosaics at #Brickfestlive #brickquest #minecraft #pokemon #pokeball #Kian #ilovemyson #lego& https://t.co/mxe6XPvY4U,The Lego Batman Movie (2017)
428995,2535761430,2/26/17,LEGO Batman held on for 2nd place with $19mil this weekend! https://t.co/xNwrJWSnOb #LEGOBatmanMovie #Movies #BoxOffice,The Lego Batman Movie (2017)
428894,1123625653,2/26/17,@slcmof We'll the new Shadow Of Norfork has been leaked by Target. Looks like no new Batman game :(.,The Lego Batman Movie (2017)
425508,34744026,2/26/17,"The Lego Batman Movie (@ Cobb Theatres - Countryside 12 in Clearwater, FL) https://t.co/GEIUrLack9",The Lego Batman Movie (2017)
425928,28464514,2/26/17,"Interested in a #job in #Baltimore, MD? This could be a great fit: https://t.co/843R6efh07 #LEGO #Retail #Hiring #CareerArc",The Lego Batman Movie (2017)
425490,300548556,2/25/17,"@Maria__Hay @mcveighp Sometimes a death/handoff is a way to explore the entire point of ""nope, Bruce's experiences DEFINE Batman.",The Lego Batman Movie (2017)
428136,33610671,3/2/17,"Hard cider plus Lego Batman. Good move, Grossmont @ReadingCinemas #foodie #movies #legobatmanmovie https://t.co/IG5o5Y6OLq",The Lego Batman Movie (2017)
428219,59950708,2/25/17,"Interested in a #job in #SouthShorePlaza, MA? This could be a great fit: https://t.co/gq47U55VCU #LEGO #Retail #Hiring #CareerArc",The Lego Batman Movie (2017)
428405,305575146,2/28/17,I wanna #JoinTheBatFamily by entering @TheMarySues #LEGOBatmanMovie prize pack giveaway! https://t.co/IVRjEs9Yvo,The Lego Batman Movie (2017)
430013,35923643,2/28/17,This guy really thinks he's #Batman >� #MidtownTraffic #BWayne ><� @& https://t.co/xdM4feCwW2,The Lego Batman Movie (2017)
427481,1345205954,2/25/17,We are here in VA Beach with NFL Hall of Famer Bruce Davis to #FundTheStudy #HipHopCaucus @BatmanVaPromotr @HipHopCaucus https://t.co/soAAM1LhH0,The Lego Batman Movie (2017)
423707,2567608620,2/24/17,"@mattreevesLA Happy that you are doing Batman, but also CAN NOT WAIT for Apes. Looks amazing, keep up the great work.",The Lego Batman Movie (2017)
427503,326514316,2/26/17,"Over 900 people attended the SLC Valley Build today at Gene Fullmer Rec. 30,000 LEGO� Bricks were used. @slcoZAP @LEGO_Group #LEGO #PlayWell https://t.co/zU1lySRWgT",The Lego Batman Movie (2017)
424005,1633889154,2/24/17,@Variety make it stop u cannot top #thedarkknight #movies @BenAffleck is not a good #Batman stop forcing it!!! #failure #allaboutmoney,The Lego Batman Movie (2017)
430629,764102456,2/25/17,@RedCarpetRefs #TheBatman,The Lego Batman Movie (2017)
426146,278663583,2/26/17,"...is the move, sausage fest an allegory for atheism?",The Lego Batman Movie (2017)
429854,3068996369,2/27/17,Batman Lego Movie === yass,The Lego Batman Movie (2017)
424492,94877021,2/25/17,OMG OMG OMG OMG OMG OMG!!!!! #Batman #Watchmen https://t.co/T6hejsjq0T,The Lego Batman Movie (2017)
431491,620021484,3/1/17,"@CtBatman1 @back_brock @KimberlyBlunk No no. You seem to get that footage of them standing & applauding means that they, well, did.",The Lego Batman Movie (2017)
425642,1898069832,2/27/17,"Can you recommend anyone for this #job in #Sacramento, CA? https://t.co/NvMy8k45YO #LEGO #Retail #Hiring https://t.co/Iv4JqDEjnx",The Lego Batman Movie (2017)
431496,174785809,3/1/17,"@LiamIsBatmanNow feel proud, friend",The Lego Batman Movie (2017)
424460,36291098,2/24/17,Nice #Batman-style wrist computer. #Arrow,The Lego Batman Movie (2017)
439402,1956118873,3/10/17,Fuck the new King Kong movie looks amazing =)=),Kong: Skull Island (2017)
439388,33634213,3/16/17,KONG,Kong: Skull Island (2017)
438213,14677708,3/12/17,Beautiful double! - Drinking a King Kong 2X IPA by @ironhillbrewery at @ironhillnewark  https://t.co/tEQvWkHfzK #photo,Kong: Skull Island (2017)
441592,747735684,3/11/17,I wanted to watch Get out but no Dj wants to watch Kong wtf =D=D=D,Kong: Skull Island (2017)
434663,451003293,3/13/17,"#kongskullisland

You may not want a banana or banana split after seeing it, it's true. #kongisking",Kong: Skull Island (2017)
440302,3331156272,3/10/17,@facelessfuckers won't let me see Kong so im going to the @IFC to see the new olivier assayas film. https://t.co/dVmDZ9zfod,Kong: Skull Island (2017)
437454,283272862,3/14/17,THE FUCKONG BIBLE VERSE CJDOEOSLXB https://t.co/mHfUt0DiUY,Kong: Skull Island (2017)
438030,58873437,3/13/17,The #TillysCrew goes all out. #tillys #columbiacenter #queenkong #kong #girlrilla @ Tillys https://t.co/R11ySHPB09,Kong: Skull Island (2017)
433067,298312161,3/10/17,"I'm at @Cinemark 16 for Kong: Skull Island in Victorville, CA https://t.co/gCsbi158yB",Kong: Skull Island (2017)
436609,556449533,3/12/17,KONG IN 3D!!!==,Kong: Skull Island (2017)
439332,1325713573,3/13/17,Movie before work (@ Regal Cinemas Escondido 16 & IMAX - @regalmovies for Kong: Skull Island An IMAX 3D Experience) https://t.co/OV2RtoL33b,Kong: Skull Island (2017)
434938,74251732,3/11/17,Oh yeah Kong is King Grade A Savage 100%,Kong: Skull Island (2017)
442175,79249745,3/10/17,"I'm at AMC Ridge Park Square Cinema 8 - @amctheatres for Kong: Skull Island in Brooklyn, OH https://t.co/hxauhkrHlT",Kong: Skull Island (2017)
436393,3227488507,3/10/17,"Headed to go see the premiere of @kongskullisland! 
@RegalMovies",Kong: Skull Island (2017)
435387,4514196678,3/10/17,"Open till 3:00am today!! Come taste our gringo tacos!! Est�n buen�simos!!
#gringotacos #tacos #openlate #downtownhouston #marketsquare https://t.co/9wc4irKoNG",Kong: Skull Island (2017)
436868,7.25E+17,3/14/17,"So...Kong Kong is a bit of an aggressive, entitled jerk! Was this behavior acceptable in 1933? I guess he has a good excuse. He IS an ape.",Kong: Skull Island (2017)
437162,21420090,3/10/17,"KONG is KING!! Super fun, this trailer's dope. https://t.co/vqfyntwVfg",Kong: Skull Island (2017)
439682,207499880,3/11/17,"Fui ver ""Kong"" ontem. O filme � lindo e divertido, mas achei a hist�ria meio jogada.",Kong: Skull Island (2017)
441461,607516999,3/13/17,"Jawa Crossover Movie: B'ong: Skull Island Boi
@taotao_salupa5 @B_emet_Or @dave_usmc @2009superglide @armyjon @darthodius",Kong: Skull Island (2017)
438861,179738257,3/10/17,It's that time again!!!! #movieswithmaxey #kongskullisland #kong @& https://t.co/gbbtfQI3nl,Kong: Skull Island (2017)
436775,315448505,3/10/17,"@MarcEvanJackson My wife was worried that our 5yr old daughter would be scared at #kongskullisland Nope. She chanted, ""Burn skull dinosaur!",Kong: Skull Island (2017)
439983,476083,3/11/17,"KONG: SKULL ISLAND (@ Alamo Drafthouse Park North - @sa_drafthouse for Kong: Skull Island in San Antonio, TX) https://t.co/a8XYNUVmId",Kong: Skull Island (2017)
438825,317852704,3/11/17,Go see Kong!!!!!!,Kong: Skull Island (2017)
435904,1150778605,3/15/17,Debating on Logan or King Kong,Kong: Skull Island (2017)
441064,27544989,3/11/17,Saturday Matinee. #kongskullisland #kong #movies #saturdaymatinee #thursdayoff #thepike @& https://t.co/CwQZFhrVSR,Kong: Skull Island (2017)
438049,3182114972,3/14/17,Picture of the Mong Kok district in Hong Kong https://t.co/gvq16mO6bZ,Kong: Skull Island (2017)
436074,4735675333,3/12/17,Missing my parents right now. They're in Hong Kong traveling without their kids. = #throwback& https://t.co/0PJjFiwZ9L,Kong: Skull Island (2017)
433471,76235794,3/15/17,I'm going to be watching another new movie is Kong Skull Island 3D (2017). (at @Cinemark Cinema 6) https://t.co/N4AcrFXYUe,Kong: Skull Island (2017)
439063,32913371,3/11/17,"Kong 3D (@ Regal Cinemas Ukiah 6 - @regalmovies for Kong: Skull Island 3D in Ukiah, CA) https://t.co/C18TV836uY",Kong: Skull Island (2017)
435874,2560097707,3/13/17,"�R� Sean Lau Finds Nature Next Door in Hong Kong
The Best of All, It's in Hong Kong.....

https://t.co/VYUAmYOi64 https://t.co/gz9Y6SZdfk",Kong: Skull Island (2017)
442238,279114174,3/11/17,@kongskullisland With @sxrisxnchez @Cinemark #kongskullisland https://t.co/njpv1IfoXj,Kong: Skull Island (2017)
433971,1043201030,3/15/17,"As good as the recent Kong movies are, nothing beats the original 1933 version. =�<� https://t.co/WWgTPc7IOc",Kong: Skull Island (2017)
434635,28541908,3/12/17,"Got Jezebel (38) Once (2007), Enchanted (07) and King Kong (2005) in queue, suggestions for which to watch first?",Kong: Skull Island (2017)
433472,7.49E+17,3/15/17,"I wanna see kong, was it any good?",Kong: Skull Island (2017)
439896,8.20E+17,3/13/17,I'm so stealing Chick's fashion sense... I think I'd be able to get by with it at work. > #BatesMotel @RamboDonkeyKong,Kong: Skull Island (2017)
433127,52910867,3/11/17,"I'm at @HollywoodPalms for Kong: Skull Island in Naperville, IL https://t.co/BSXSlEsHZa",Kong: Skull Island (2017)
442167,26086021,3/10/17,"Just my personal opinion, but I did not like #Kong at all, other than the actors & a few action scenes.",Kong: Skull Island (2017)
435847,479092579,3/13/17,why ore chorry ond lokos tolkong loke thos,Kong: Skull Island (2017)
433152,2728535298,3/10/17,"Late start due to @kongskullisland at the mega screen,# phenomenal by the way! Wait til after the end credits ull love it! #ComicConWorkout",Kong: Skull Island (2017)
438954,407909977,3/11/17,Kong- Skull Island @ AMC Theatres https://t.co/eufiqPykSe,Kong: Skull Island (2017)
436646,17059795,3/13/17,"Kong: Skull Island helmed by @VogtRoberts is King of the box office

https://t.co/mdK8jTPgot",Kong: Skull Island (2017)
438926,922987122,3/11/17,Such a Crap Shit #kongskullisland,Kong: Skull Island (2017)
442569,15755364,3/15/17,KONG: SKULL ISLAND-- second time! (@ Alamo @Drafthouse Cinema  Village for Kong: Skull I...) https://t.co/iJUMMV3Nlt https://t.co/2ypDOoLYza,Kong: Skull Island (2017)
435734,344397942,3/11/17,"@DaveTheOutlaw Bruh, Kong: Skull Island was the real!",Kong: Skull Island (2017)
442542,8.01E+17,3/13/17,I want to go watch kong today,Kong: Skull Island (2017)
437931,37110236,3/10/17,PSA: Make sure to stay after the credits of @kongskullisland for some extra @brielarson & Tom Hiddleston!!! #foryourhealth,Kong: Skull Island (2017)
434469,7.45E+17,3/11/17,"nagsakit akong panga ug smile sa kakilig hahahha tondeng!!! love you beaaaaa and sir antooooonnn hahahhahah
#ALTLItIsOfficial",Kong: Skull Island (2017)
442591,3193848948,3/15/17,"Kong skull island live
=J=I==
#SpringBreakTime& https://t.co/EW7gB3sExy",Kong: Skull Island (2017)
436871,827754120,3/14/17,Tom hiddleston is a goat in the making,Kong: Skull Island (2017)
436894,34102541,3/15/17,"@HighEndTheoryRP once he got to the island, we see Kong, now what?",Kong: Skull Island (2017)
433494,391789166,3/10/17,If kong trash I'm throwing hands with the grand staff. Straight up. Lmmfao == I'm coming through like Steve Austin =====-,Kong: Skull Island (2017)
433049,56050598,3/10/17,@OraYoungTweets Me like Kong. Me am look forward to King Kong Vs Godzilla.,Kong: Skull Island (2017)
437313,431028872,3/13/17,I keep trying to draw a distant shot of Kong but it always looks like Homer Simpson help.,Kong: Skull Island (2017)
454951,103225380,1/20/17,@sefijaonline #XXXtheMovie #TheReturnofXanderCage #pressday lots of laughter with actor/producer& https://t.co/f1LafZzvoH,xXx: Return of Xander Cage (2017)
454774,3087796935,1/22/17,Vin Diesel's life in pictures https://t.co/xU9pfkHDCK,xXx: Return of Xander Cage (2017)
454722,389578115,1/25/17,"@sternshow After hearing you air Vin Diesel's creepy interview, then listening to Bigfoot on Sternthology....they kinda sound the same.",xXx: Return of Xander Cage (2017)
466921,24532802,11/18/16,When you are more excited to see #FantasticBeasts than your nine year old.,Fantastic Beasts and Where to Find Them (2016)
466471,209329305,11/21/16,#fantasticbeasts @ Schulman's Movie Bowl Grille - Corsicana https://t.co/HeSxzDhUB9,Fantastic Beasts and Where to Find Them (2016)
461225,766494138,11/23/16,Fantastic Beasts & Where to Find them 11/10,Fantastic Beasts and Where to Find Them (2016)
465884,1165603999,11/18/16,Fantastic Beasts was so good,Fantastic Beasts and Where to Find Them (2016)
468357,106487501,11/18/16,"Fandom rules Friday night, y'all. =M#FantasticBeastsAndWhereToFindThem https://t.co/BsKh0EHNBz",Fantastic Beasts and Where to Find Them (2016)
465107,22085633,11/24/16,"I'm at Marcus Saukville Cinema - @marcus_theatres for Fantastic Beasts and Where to Find Them in 3D in Saukville, WI https://t.co/SdhTWo9lYN",Fantastic Beasts and Where to Find Them (2016)
467624,7.16E+17,11/23/16,Fantastic Beasts was amazing =,Fantastic Beasts and Where to Find Them (2016)
466342,16604921,11/23/16,Fantastic Beasts made me hella miss the Harry Potter universe =-�so good!,Fantastic Beasts and Where to Find Them (2016)
463894,443088571,11/18/16,"Just watched @FantasticBeasts and it was good, I can't wait for the next one after that twist at the end. #FantasticBeasts #Iwanttobeawizard",Fantastic Beasts and Where to Find Them (2016)
461863,235358766,11/19/16,"LOVED @FantasticBeasts such an incredible, imaginative film from the genius that is @jk_rowling must see!",Fantastic Beasts and Where to Find Them (2016)
